name,datetime,temp,dew,humidity,windspeed,cloudcover,solarradiation,solarenergy,sunrise,sunset,moonphase,conditions,description,icon
"Kano, Nigeria",2023-05-12,30.9,19.6,51.9,12.8,70.9,269.6,23.3,2023-05-12 6:02:59,2023-05-12 18:41:59,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
"Kano, Nigeria",2023-05-13,33.7,16.9,41.2,15,50.4,304.5,26.4,2023-05-13 6:02:44,2023-05-13 18:42:13,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
"Kano, Nigeria",2023-05-14,35.1,14.9,33,11.4,73.9,291.7,25.3,2023-05-14 6:02:29,2023-05-14 18:42:27,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
"Kano, Nigeria",2023-05-15,33.5,17.7,42,22.1,62.4,283.8,24.5,2023-05-15 6:02:16,2023-05-15 18:42:41,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-05-16,32.3,20.3,51,20.1,59.7,293.9,25.5,2023-05-16 6:02:03,2023-05-16 18:42:55,0.88,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2023-05-17,32.8,20.1,49.2,20.4,47.3,283,24.4,2023-05-17 6:01:51,2023-05-17 18:43:10,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-05-18,31.8,20.1,53.6,12.8,84.8,275.5,23.9,2023-05-18 6:01:40,2023-05-18 18:43:25,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
"Kano, Nigeria",2023-05-19,33.5,19.7,47.2,16.1,51.2,286.2,24.7,2023-05-19 6:01:30,2023-05-19 18:43:40,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-05-20,32.2,19.8,50.3,15,56,200.1,17.4,2023-05-20 6:01:20,2023-05-20 18:43:56,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-05-21,30.5,21.4,61.5,17.2,72.5,272.7,23.6,2023-05-21 6:01:12,2023-05-21 18:44:12,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
"Kano, Nigeria",2023-05-22,29.7,22.5,67.5,13.9,59.7,240.4,20.8,2023-05-22 6:01:04,2023-05-22 18:44:28,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-05-23,32,22.5,59.1,19.7,51.7,293.3,25.3,2023-05-23 6:00:57,2023-05-23 18:44:44,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-05-24,32.1,20.8,53,34,45.3,281.7,24.3,2023-05-24 6:00:51,2023-05-24 18:45:01,0.15,Partially cloudy,Partly cloudy throughout the day.,wind
"Kano, Nigeria",2023-05-25,32.5,21.3,53.8,17.2,43.4,292.5,25.4,2023-05-25 6:00:46,2023-05-25 18:45:17,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-05-26,32.3,21.6,55,18.3,30,285.2,24.6,2023-05-26 6:00:41,2023-05-26 18:45:34,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-05-27,32,20.6,51.7,18.8,50.3,300.5,26,2023-05-27 6:00:38,2023-05-27 18:45:51,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-05-28,32.2,21.2,54,17.2,52.2,303.7,26.1,2023-05-28 6:00:35,2023-05-28 18:46:08,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-05-29,32.2,21.5,54.3,18.3,60.5,289.8,25.1,2023-05-29 6:00:33,2023-05-29 18:46:25,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-05-30,33,21.3,53.8,16.1,47.3,296.1,25.6,2023-05-30 6:00:32,2023-05-30 18:46:42,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-05-31,30.2,22.2,63.7,23,56.7,284.9,24.6,2023-05-31 6:00:31,2023-05-31 18:46:59,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
"Kano, Nigeria",2023-06-01,30.7,21.3,60.7,13.9,40.4,273.5,23.7,2023-06-01 6:00:32,2023-06-01 18:47:17,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-06-02,31.2,22.1,60.5,26.4,41.8,277.7,24,2023-06-02 6:00:33,2023-06-02 18:47:34,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-06-03,28.8,22,69.4,24.2,50,284.7,24.6,2023-06-03 6:00:35,2023-06-03 18:47:51,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
"Kano, Nigeria",2023-06-04,29.3,21.4,64.6,13.9,47,217.3,18.7,2023-06-04 6:00:37,2023-06-04 18:48:09,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
"Kano, Nigeria",2023-06-05,31.4,22.4,61.4,19.7,41.8,290.8,25.2,2023-06-05 6:00:41,2023-06-05 18:48:26,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-06-06,30.9,20.9,57.3,13.6,48.4,270.8,23.4,2023-06-06 6:00:45,2023-06-06 18:48:43,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-06-07,26.8,22,76,18.3,57.3,247.1,21.2,2023-06-07 6:00:49,2023-06-07 18:49:00,0.62,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain
"Kano, Nigeria",2023-06-08,26.7,22.4,78.2,17.6,70,245.5,21.1,2023-06-08 6:00:55,2023-06-08 18:49:17,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-06-09,28.5,22,69.4,22.4,46.7,284.4,24.5,2023-06-09 6:01:01,2023-06-09 18:49:34,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-06-10,26.2,20.8,74.1,34.4,52.3,223.8,19.4,2023-06-10 6:01:08,2023-06-10 18:49:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
"Kano, Nigeria",2023-06-11,27,22.2,75.9,19.2,52.7,161.3,13.8,2023-06-11 6:01:15,2023-06-11 18:50:07,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-06-12,28.2,21.7,70,17,46.4,159.1,13.7,2023-06-12 6:01:23,2023-06-12 18:50:24,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-06-13,25.9,21.7,79.2,11.9,54.9,270,23.3,2023-06-13 6:01:32,2023-06-13 18:50:40,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
"Kano, Nigeria",2023-06-14,27.3,21.6,73.6,9.2,52.3,239.1,20.6,2023-06-14 6:01:41,2023-06-14 18:50:55,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
"Kano, Nigeria",2023-06-15,29.7,22,65,17.2,45.1,283.1,24.3,2023-06-15 6:01:51,2023-06-15 18:51:11,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-06-16,29.7,22.2,65.8,16.1,49.5,286.5,24.7,2023-06-16 6:02:01,2023-06-16 18:51:26,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-06-17,31.2,22.1,60.3,12.8,39.2,272.5,23.5,2023-06-17 6:02:12,2023-06-17 18:51:41,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-06-18,31.1,21.2,57.2,15,69.9,270.9,23.4,2023-06-18 6:02:23,2023-06-18 18:51:55,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
"Kano, Nigeria",2023-06-19,29.3,22,66.8,16.1,61.7,282.9,24.5,2023-06-19 6:02:35,2023-06-19 18:52:09,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-06-20,28.1,22.1,70.8,15,39.5,292.1,25.3,2023-06-20 6:02:48,2023-06-20 18:52:23,0.07,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day
"Kano, Nigeria",2023-06-21,28.1,20.8,66.1,21.9,75.2,278,24.1,2023-06-21 6:03:00,2023-06-21 18:52:36,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
"Kano, Nigeria",2023-06-22,27.4,21.8,72.8,13.4,58.3,265.7,22.9,2023-06-22 6:03:13,2023-06-22 18:52:49,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
"Kano, Nigeria",2023-06-23,26,21.5,77.5,18.3,58.1,275.5,24.1,2023-06-23 6:03:27,2023-06-23 18:53:01,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-06-24,26.4,21.8,77.2,10.3,44.2,261.5,22.6,2023-06-24 6:03:41,2023-06-24 18:53:13,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-06-25,26.2,21.9,78.9,20.8,53.6,262,22.7,2023-06-25 6:03:55,2023-06-25 18:53:24,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-06-26,26.3,22.3,79.7,10.3,47.3,211.3,18.2,2023-06-26 6:04:09,2023-06-26 18:53:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
"Kano, Nigeria",2023-06-27,27.3,22.2,75,34,59.8,276.8,23.9,2023-06-27 6:04:24,2023-06-27 18:53:45,0.3,Partially cloudy,Partly cloudy throughout the day.,wind
"Kano, Nigeria",2023-06-28,27.1,21.4,73.2,18.8,47.9,276.1,23.8,2023-06-28 6:04:39,2023-06-28 18:53:55,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
"Kano, Nigeria",2023-06-29,27,22.4,76.9,13.6,45.8,273.1,23.5,2023-06-29 6:04:54,2023-06-29 18:54:04,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
"Kano, Nigeria",2023-06-30,29.7,22.7,68.5,13.9,54.7,275.8,23.7,2023-06-30 6:05:09,2023-06-30 18:54:12,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-07-01,30.1,22,63.6,13.9,55.5,288.4,24.9,2023-07-01 6:05:25,2023-07-01 18:54:20,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-07-02,27.3,21.6,72.7,20.8,48,282.3,24.3,2023-07-02 6:05:41,2023-07-02 18:54:27,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-07-03,29.1,23.5,73.2,13.6,44.4,283.2,24.5,2023-07-03 6:05:57,2023-07-03 18:54:33,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-07-04,26.5,21.5,75.8,20.8,63.4,227,19.6,2023-07-04 6:06:13,2023-07-04 18:54:39,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
"Kano, Nigeria",2023-07-05,27,22,75.5,13.6,58.1,291.8,25.2,2023-07-05 6:06:29,2023-07-05 18:54:43,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-07-06,27.9,22.4,72.6,11.4,36.5,291.9,25.3,2023-07-06 6:06:45,2023-07-06 18:54:48,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-07-07,28.3,23.2,74.6,23,66.6,242.1,20.8,2023-07-07 6:07:01,2023-07-07 18:54:51,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-07-08,26.7,21.9,76.5,13.6,64.9,270.2,23.3,2023-07-08 6:07:17,2023-07-08 18:54:54,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
"Kano, Nigeria",2023-07-09,25.9,23.3,86,11.4,63.5,183.4,15.8,2023-07-09 6:07:33,2023-07-09 18:54:55,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-07-10,26.7,22,77.5,11.4,31,284.6,24.4,2023-07-10 6:07:50,2023-07-10 18:54:56,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-07-11,28.2,23,74.6,15.3,56.2,284.5,24.5,2023-07-11 6:08:06,2023-07-11 18:54:57,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-07-12,26.6,22,78,23,61.5,285.2,24.6,2023-07-12 6:08:22,2023-07-12 18:54:56,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
"Kano, Nigeria",2023-07-13,26.1,22.5,81.7,17,55.2,257.2,22.2,2023-07-13 6:08:38,2023-07-13 18:54:55,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
"Kano, Nigeria",2023-07-14,25.1,21.8,82.5,11.4,48.2,269,23,2023-07-14 6:08:53,2023-07-14 18:54:52,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
"Kano, Nigeria",2023-07-15,28,22.7,74.7,5.8,34,297.7,25.7,2023-07-15 6:09:09,2023-07-15 18:54:49,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-07-16,28.3,22.8,72.8,11.4,55.8,284.1,24.6,2023-07-16 6:09:25,2023-07-16 18:54:45,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-07-17,28.5,21.9,68.9,11.4,40,292,25.2,2023-07-17 6:09:40,2023-07-17 18:54:41,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-07-18,28.3,22.5,71.9,15.3,40.5,281.3,24.1,2023-07-18 6:09:55,2023-07-18 18:54:35,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-07-19,28.5,22.3,70.3,13.9,36.3,285.6,24.7,2023-07-19 6:10:10,2023-07-19 18:54:29,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-07-20,29.4,22.7,68.4,18.3,48.5,254.5,22.2,2023-07-20 6:10:25,2023-07-20 18:54:21,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-07-21,24.9,22.2,85.9,24.6,69.9,238.5,20.6,2023-07-21 6:10:39,2023-07-21 18:54:13,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-07-22,26.6,23,81.9,10.2,72.4,260.8,22.6,2023-07-22 6:10:54,2023-07-22 18:54:04,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-07-23,24.7,22.4,88.1,25.5,62.4,255.5,22.2,2023-07-23 6:11:07,2023-07-23 18:53:54,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
"Kano, Nigeria",2023-07-24,25.9,22.1,80.8,11.4,31.2,288.7,24.8,2023-07-24 6:11:21,2023-07-24 18:53:43,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
"Kano, Nigeria",2023-07-25,27.5,23.3,78.7,10.5,33.4,295.5,25.5,2023-07-25 6:11:34,2023-07-25 18:53:31,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
"Kano, Nigeria",2023-07-26,27.8,23.5,78.1,13.9,57.9,288.4,25,2023-07-26 6:11:48,2023-07-26 18:53:19,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-07-27,26.5,22.1,78,19.7,47.4,276.8,24.1,2023-07-27 6:12:00,2023-07-27 18:53:05,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
"Kano, Nigeria",2023-07-28,27.1,22.2,75.9,12.8,75,272.5,23.4,2023-07-28 6:12:13,2023-07-28 18:52:51,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
"Kano, Nigeria",2023-07-29,27.2,22.1,74.8,11.4,71.2,283.9,24.5,2023-07-29 6:12:25,2023-07-29 18:52:36,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-07-30,28.7,23.4,73.8,13.6,39.9,275.7,23.8,2023-07-30 6:12:36,2023-07-30 18:52:19,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
"Kano, Nigeria",2023-07-31,27.6,23.7,80.5,24.2,72.1,282.7,24.4,2023-07-31 6:12:48,2023-07-31 18:52:03,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-08-01,25.1,21.4,80.7,30.2,54.9,223.3,19.2,2023-08-01 6:12:59,2023-08-01 18:51:45,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
"Kano, Nigeria",2023-08-02,26.6,21.9,76.7,31.7,67,278.2,24,2023-08-02 6:13:09,2023-08-02 18:51:26,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-08-03,27,22.6,78.2,22.3,79.4,229.6,19.8,2023-08-03 6:13:20,2023-08-03 18:51:07,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-08-04,27.8,23.3,77.4,24.1,63,181.4,15.6,2023-08-04 6:13:29,2023-08-04 18:50:46,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
"Kano, Nigeria",2023-08-05,26,23,84.4,27.7,71.2,236.9,20.3,2023-08-05 6:13:39,2023-08-05 18:50:25,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-08-06,24.1,21.8,88,18.4,65,122.4,10.5,2023-08-06 6:13:48,2023-08-06 18:50:03,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
"Kano, Nigeria",2023-08-07,25.2,22.4,85.5,20.5,75.5,167.5,14.5,2023-08-07 6:13:57,2023-08-07 18:49:41,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
"Kano, Nigeria",2023-08-08,26,22.3,80.7,27.7,63.6,204.8,17.8,2023-08-08 6:14:05,2023-08-08 18:49:17,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
"Kano, Nigeria",2023-08-09,26.1,22.3,80.1,25.9,65.3,122.4,10.7,2023-08-09 6:14:13,2023-08-09 18:48:53,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
"Kano, Nigeria",2023-08-10,23.6,21.9,90.4,20.5,78.2,128.9,11,2023-08-10 6:14:20,2023-08-10 18:48:28,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
"Kano, Nigeria",2023-08-11,25.3,22.6,85.8,14.8,68.2,192.8,16.8,2023-08-11 6:14:27,2023-08-11 18:48:02,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
"Kano, Nigeria",2023-08-12,27,23.6,82.9,11.2,62.9,227.3,19.5,2023-08-12 6:14:34,2023-08-12 18:47:36,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-08-13,24.6,22,86.4,25.9,58.4,136.7,11.7,2023-08-13 6:14:41,2023-08-13 18:47:08,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-08-14,25.7,22.3,82.2,16.4,77,174,15.1,2023-08-14 6:14:46,2023-08-14 18:46:40,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-08-15,25.5,22.6,84.7,13,59.4,255.3,22,2023-08-15 6:14:52,2023-08-15 18:46:12,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-08-16,27,24.1,84.9,11.8,62.2,258.8,22.5,2023-08-16 6:14:57,2023-08-16 18:45:42,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
"Kano, Nigeria",2023-08-17,27.5,23.3,79.9,11.2,56.5,279,24,2023-08-17 6:15:02,2023-08-17 18:45:12,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
"Kano, Nigeria",2023-08-18,26.7,22.8,80.6,18.4,52.7,291.5,25,2023-08-18 6:15:06,2023-08-18 18:44:42,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-08-19,26.8,22.7,79,25.9,77.5,285.8,24.7,2023-08-19 6:15:11,2023-08-19 18:44:11,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-08-20,26.1,22.6,82.1,14.8,58.3,130.9,11.3,2023-08-20 6:15:14,2023-08-20 18:43:39,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
"Kano, Nigeria",2023-08-21,27,23.5,82.7,16.6,65.5,266.9,23,2023-08-21 6:15:18,2023-08-21 18:43:06,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-08-22,29.3,24.4,77.2,14.8,55.2,294.4,25.5,2023-08-22 6:15:21,2023-08-22 18:42:33,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-08-23,28.3,23.4,75.1,20.5,56.2,286.1,24.8,2023-08-23 6:15:23,2023-08-23 18:42:00,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-08-24,23.3,20.8,87.2,31.7,70.3,236.8,20.5,2023-08-24 6:15:26,2023-08-24 18:41:25,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
"Kano, Nigeria",2023-08-25,25.1,21.9,83,16.4,69,133.9,11.6,2023-08-25 6:15:28,2023-08-25 18:40:51,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
"Kano, Nigeria",2023-08-26,27.5,22.9,77.7,13,73.1,269.1,23.4,2023-08-26 6:15:30,2023-08-26 18:40:16,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-08-27,23.2,22.1,93.6,29,75.1,148.7,12.9,2023-08-27 6:15:31,2023-08-27 18:39:40,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
"Kano, Nigeria",2023-08-28,26.2,22.7,82.7,24.6,51.7,296.6,25.6,2023-08-28 6:15:32,2023-08-28 18:39:04,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-08-29,28,24,80,28.4,40.9,299,26,2023-08-29 6:15:33,2023-08-29 18:38:27,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
"Kano, Nigeria",2023-08-30,25.1,22.5,86,18.4,69.8,192.7,16.8,2023-08-30 6:15:34,2023-08-30 18:37:50,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
"Kano, Nigeria",2023-08-31,27.6,23.6,79.9,18.4,58,287.9,24.9,2023-08-31 6:15:34,2023-08-31 18:37:13,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
"Kano, Nigeria",2023-09-01,25.8,22.4,81.9,37.1,68.3,273.4,23.8,2023-09-01 6:15:35,2023-09-01 18:36:35,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
"Kano, Nigeria",2023-09-02,26.4,21.4,75.1,22.3,62.7,232.6,20.1,2023-09-02 6:15:34,2023-09-02 18:35:57,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
"Kano, Nigeria",2023-09-03,27.7,22.7,75.7,14.8,57.3,268.7,23.2,2023-09-03 6:15:34,2023-09-03 18:35:18,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-09-04,24.9,22.2,85.8,40.7,84.2,175.3,15.1,2023-09-04 6:15:34,2023-09-04 18:34:40,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
"Kano, Nigeria",2023-09-05,26.9,22.9,79.6,18.4,60.4,272,23.5,2023-09-05 6:15:33,2023-09-05 18:34:01,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
"Kano, Nigeria",2023-09-06,28.3,23.5,76.9,18.4,52.1,300.6,26.1,2023-09-06 6:15:32,2023-09-06 18:33:21,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
"Kano, Nigeria",2023-09-07,27.2,23.7,82.2,18.4,55.1,285.3,24.7,2023-09-07 6:15:31,2023-09-07 18:32:41,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
"Kano, Nigeria",2023-09-08,27.4,23.3,80.1,11.2,80,265.6,22.9,2023-09-08 6:15:30,2023-09-08 18:32:01,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
"Kano, Nigeria",2023-09-09,25.2,21.5,80.7,24.1,68.3,278.8,23.8,2023-09-09 6:15:29,2023-09-09 18:31:21,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
