transaction_id,amount,timestamp,merchant_id,customer_id,transaction_type,device_type,location,previous_fraud,fraud_label
TX000372,481.27,01/01/2024,M1,C898,transfer,mobile,UK,1,0
TX000373,3418.2,01/01/2024,M1,C999,transfer,mobile,UK,0,0
TX000374,365.23,01/01/2024,M1,C606,purchase,POS,IN,0,0
TX000375,1601.69,01/01/2024,M5,C445,purchase,mobile,IN,0,0
TX000376,4225.93,01/01/2024,M2,C872,purchase,web,IN,0,0
TX000377,126.13,01/01/2024,M1,C228,purchase,web,IN,0,0
TX000378,4074.2,01/01/2024,M4,C124,purchase,web,IN,0,0
TX000379,1416.46,01/01/2024,M5,C769,transfer,web,AU,0,0
TX000380,599.64,01/01/2024,M3,C833,purchase,web,CA,1,0
TX000381,3486.72,01/01/2024,M3,C998,purchase,POS,AU,0,0
TX000382,3148.42,01/01/2024,M4,C880,withdrawal,web,CA,0,0
TX000383,4388.59,01/01/2024,M2,C937,withdrawal,POS,AU,0,0
TX000384,3678,01/01/2024,M1,C235,transfer,web,UK,0,0
TX000385,4019.37,01/01/2024,M5,C161,transfer,POS,US,0,0
TX000386,1417.35,01/01/2024,M1,C553,withdrawal,POS,IN,0,0
TX000387,895.42,01/01/2024,M5,C787,withdrawal,web,US,0,0
TX000388,3755.57,01/01/2024,M3,C352,purchase,web,US,0,0
TX000389,4036.11,01/01/2024,M1,C067,purchase,web,UK,0,0
TX000390,4952.62,01/01/2024,M4,C172,transfer,web,US,0,0
TX000391,2068.96,01/01/2024,M2,C842,withdrawal,mobile,US,0,0
TX000392,1866.37,01/01/2024,M4,C636,transfer,mobile,UK,0,0
TX000393,3884.3,01/01/2024,M2,C681,purchase,POS,CA,0,0
TX000394,1710.61,01/01/2024,M1,C558,transfer,POS,AU,0,0
TX000395,4654.48,01/01/2024,M1,C260,transfer,mobile,US,0,0
TX000396,4293.48,01/01/2024,M2,C216,transfer,POS,IN,0,0
TX000397,2150.68,01/01/2024,M3,C816,purchase,web,UK,0,0
TX000398,3756.85,01/01/2024,M5,C123,transfer,POS,US,0,0
TX000399,3775.17,01/01/2024,M4,C804,purchase,POS,CA,0,0
TX000400,524.59,01/01/2024,M4,C161,withdrawal,POS,CA,0,0
TX000401,4513.74,01/01/2024,M4,C200,transfer,mobile,IN,0,0
TX000402,2531.21,01/01/2024,M1,C453,transfer,mobile,US,0,0
TX000403,4134.02,01/01/2024,M4,C401,purchase,POS,IN,0,0
TX000404,1607.05,01/01/2024,M5,C461,transfer,web,CA,0,0
TX000405,4478.66,01/01/2024,M5,C274,purchase,POS,CA,1,0
TX000406,1952.12,01/01/2024,M2,C205,transfer,mobile,AU,0,0
TX000407,64.08,01/01/2024,M1,C039,withdrawal,web,CA,0,0
TX000408,4527.86,01/01/2024,M5,C272,withdrawal,POS,UK,0,0
TX000409,465.52,01/01/2024,M3,C699,withdrawal,mobile,AU,0,0
TX000410,1603.38,01/01/2024,M1,C866,transfer,web,IN,0,1
TX000411,4750.81,01/01/2024,M1,C092,transfer,POS,CA,0,0
TX000412,4753.53,01/01/2024,M5,C041,withdrawal,mobile,UK,0,0
TX000413,2871.46,01/01/2024,M3,C464,withdrawal,web,AU,0,0
TX000414,3162.87,01/01/2024,M2,C378,purchase,POS,UK,0,0
TX000415,2247.74,01/01/2024,M5,C106,purchase,web,AU,0,0
TX000416,1473.12,01/01/2024,M3,C327,withdrawal,web,AU,0,0
TX000417,1650.04,01/01/2024,M1,C064,withdrawal,web,AU,0,0
TX000418,3365.87,01/01/2024,M3,C364,transfer,mobile,IN,0,0
TX000419,3764.35,01/01/2024,M1,C820,withdrawal,POS,AU,0,0
TX000420,3959.98,01/01/2024,M5,C483,purchase,web,AU,0,0
TX000421,3950.19,01/01/2024,M5,C646,purchase,web,UK,0,0
TX000422,465.12,01/01/2024,M4,C900,purchase,web,AU,0,0
TX000423,2477.16,01/01/2024,M4,C023,purchase,mobile,IN,1,0
TX000424,297.22,01/01/2024,M4,C539,purchase,web,UK,0,1
TX000425,2752.15,01/01/2024,M5,C061,purchase,mobile,AU,1,0
TX000426,2213.24,01/01/2024,M2,C490,withdrawal,mobile,UK,0,0
TX000427,4439.64,01/01/2024,M5,C272,purchase,web,IN,0,0
TX000428,1761.07,01/01/2024,M3,C228,purchase,web,UK,0,0
TX000429,594.16,01/01/2024,M5,C019,purchase,mobile,IN,0,0
TX000430,723.53,01/01/2024,M5,C002,purchase,mobile,CA,1,0
TX000431,3809.94,01/01/2024,M1,C420,withdrawal,web,AU,0,0
TX000432,3094.91,01/01/2024,M1,C729,transfer,mobile,IN,0,1
TX000433,514.6,01/01/2024,M1,C910,transfer,mobile,AU,0,0
TX000434,429.69,01/01/2024,M5,C306,transfer,web,IN,0,0
TX000435,3507.84,01/01/2024,M2,C431,transfer,web,US,1,0
TX000436,373.09,01/01/2024,M3,C135,purchase,POS,US,0,0
TX000437,4111.08,01/01/2024,M3,C908,transfer,web,US,0,0
TX000438,3534.15,01/01/2024,M2,C943,transfer,web,IN,0,0
TX000439,415.93,01/01/2024,M2,C514,withdrawal,web,AU,1,0
TX000440,433.34,01/01/2024,M3,C192,withdrawal,POS,US,0,0
TX000441,4933.33,01/01/2024,M4,C584,withdrawal,mobile,AU,1,0
TX000442,1877.61,01/01/2024,M1,C414,purchase,web,IN,0,0
TX000443,1859.5,01/01/2024,M1,C872,purchase,web,AU,0,0
TX000444,4065.87,01/01/2024,M3,C117,purchase,POS,AU,0,0
TX000445,4736.77,01/01/2024,M2,C665,withdrawal,POS,US,0,0
TX000446,4930.15,01/01/2024,M4,C208,transfer,POS,UK,0,0
TX000447,3769.36,01/01/2024,M3,C951,withdrawal,mobile,CA,0,0
TX000448,1887.54,01/01/2024,M1,C033,purchase,POS,IN,0,0
TX000449,426.67,01/01/2024,M5,C648,withdrawal,mobile,IN,0,0
TX000450,3887.96,01/01/2024,M2,C317,transfer,web,IN,0,0
TX000451,2796.44,01/01/2024,M5,C119,purchase,web,CA,0,0
TX000452,2126.87,01/01/2024,M3,C626,transfer,web,UK,0,0
TX000453,4532.71,01/01/2024,M1,C524,transfer,POS,AU,0,0
TX000454,564.88,01/01/2024,M4,C580,purchase,web,IN,0,0
TX000455,2468.2,01/01/2024,M5,C936,transfer,POS,AU,1,0
TX000456,66.65,01/01/2024,M4,C844,withdrawal,mobile,US,0,0
TX000457,2348.62,01/01/2024,M1,C768,transfer,web,US,0,0
TX000458,290.95,01/01/2024,M5,C088,transfer,mobile,US,0,0
TX000459,602.9,01/01/2024,M4,C511,transfer,POS,IN,0,0
TX000460,596.46,01/01/2024,M4,C046,withdrawal,POS,CA,0,0
TX000461,3249.56,01/01/2024,M5,C771,transfer,web,IN,0,0
TX000462,3732.76,01/01/2024,M1,C739,transfer,web,US,0,0
TX000463,2921.01,01/01/2024,M4,C958,withdrawal,POS,US,0,0
TX000464,4811.24,01/01/2024,M3,C691,purchase,web,IN,0,0
TX000465,1880.6,01/01/2024,M5,C521,purchase,web,CA,0,0
TX000466,1435.7,01/01/2024,M2,C283,purchase,mobile,CA,1,1
TX000467,4344.31,01/01/2024,M2,C376,transfer,POS,AU,1,0
TX000468,1125.74,01/01/2024,M1,C637,purchase,mobile,UK,0,0
TX000469,4816.48,01/01/2024,M3,C133,withdrawal,web,US,0,0
TX000470,70.65,01/01/2024,M4,C666,transfer,mobile,CA,0,0
TX000471,4849.7,01/01/2024,M2,C247,transfer,POS,US,0,0
TX000472,225.37,01/01/2024,M1,C651,transfer,mobile,UK,0,0
TX000473,4456.8,01/01/2024,M3,C317,purchase,mobile,US,0,0
TX000474,2643.23,01/01/2024,M3,C435,purchase,web,CA,0,0
TX000475,4964.89,01/01/2024,M1,C175,purchase,POS,AU,0,0
TX000476,378.24,01/01/2024,M1,C834,transfer,web,IN,0,0
TX000477,2773.73,01/01/2024,M4,C685,withdrawal,web,IN,0,0
TX000478,4846.82,01/01/2024,M1,C992,transfer,POS,CA,0,0
TX000479,2620.26,01/01/2024,M4,C585,withdrawal,mobile,CA,0,0
TX000480,3150.7,01/01/2024,M4,C350,transfer,web,UK,1,0
TX000481,3481.79,01/01/2024,M5,C142,withdrawal,mobile,US,0,0
TX000482,2278.16,01/01/2024,M3,C966,transfer,POS,UK,0,0
TX000483,3141.51,01/01/2024,M3,C803,transfer,web,IN,0,0
TX000484,2925.73,01/01/2024,M3,C397,withdrawal,mobile,US,0,0
TX000485,4506.78,01/01/2024,M5,C623,withdrawal,mobile,UK,0,0
TX000486,236.78,01/01/2024,M4,C717,withdrawal,web,IN,0,0
TX000487,1412.01,01/01/2024,M4,C642,withdrawal,POS,US,0,0
TX000488,4752.55,01/01/2024,M1,C368,withdrawal,mobile,AU,0,0
TX000489,4452.42,01/01/2024,M5,C500,withdrawal,POS,AU,0,0
TX000490,2283.73,01/01/2024,M1,C621,withdrawal,web,UK,0,0
TX000491,3104.46,01/01/2024,M5,C369,withdrawal,mobile,CA,0,0
TX000492,1394.13,01/01/2024,M1,C578,transfer,mobile,US,0,0
TX000493,948.72,01/01/2024,M2,C381,withdrawal,mobile,UK,0,0
TX000494,2323.86,01/01/2024,M3,C085,withdrawal,POS,CA,1,0
TX000495,1773.23,01/01/2024,M3,C786,transfer,mobile,CA,0,0
TX000496,2922.44,01/01/2024,M4,C738,transfer,mobile,US,0,0
TX000497,397.9,01/01/2024,M2,C459,purchase,web,US,0,0
TX000498,4872.23,01/01/2024,M3,C949,purchase,mobile,CA,0,0
TX000499,4931.19,01/01/2024,M4,C324,withdrawal,POS,IN,0,0
TX000500,3493.83,01/01/2024,M2,C521,withdrawal,web,UK,0,0
TX000501,2685.12,01/01/2024,M3,C488,purchase,web,US,0,0
TX000502,1554.54,01/01/2024,M1,C928,purchase,mobile,CA,0,0
TX000503,4070.84,01/01/2024,M5,C396,withdrawal,web,IN,0,0
TX000504,3426.81,01/01/2024,M2,C895,purchase,mobile,AU,1,0
TX000505,821.46,01/01/2024,M4,C354,withdrawal,web,CA,0,0
TX000506,4555.53,01/01/2024,M2,C946,transfer,POS,IN,0,0
TX000507,4114.46,01/01/2024,M4,C287,transfer,mobile,AU,0,0
TX000508,4749.5,01/01/2024,M2,C458,purchase,POS,IN,0,0
TX000509,3631.34,01/01/2024,M4,C623,transfer,mobile,US,0,0
TX000510,3070.94,01/01/2024,M3,C997,transfer,POS,CA,0,0
TX000511,2097.03,01/01/2024,M1,C535,transfer,POS,AU,0,0
TX000512,4664.32,01/01/2024,M3,C290,transfer,web,IN,0,0
TX000513,4331.66,01/01/2024,M1,C850,withdrawal,mobile,AU,0,0
TX000514,235.64,01/01/2024,M3,C837,withdrawal,web,UK,0,0
TX000515,141.57,01/01/2024,M3,C167,purchase,POS,CA,0,0
TX000516,1888.55,01/01/2024,M2,C949,transfer,mobile,US,0,0
TX000517,4054.66,01/01/2024,M5,C620,transfer,POS,AU,0,0
TX000518,4936.51,01/01/2024,M4,C427,transfer,POS,IN,0,0
TX000519,760.58,01/01/2024,M4,C701,purchase,POS,AU,1,0
TX000520,2974.71,01/01/2024,M4,C489,withdrawal,POS,IN,0,0
TX000521,1910.65,01/01/2024,M1,C354,transfer,web,AU,0,0
TX000522,4849.87,01/01/2024,M4,C195,withdrawal,POS,US,0,0
TX000523,4212.17,01/01/2024,M4,C544,purchase,web,US,0,0
TX000524,4193.26,01/01/2024,M2,C716,withdrawal,POS,CA,0,0
TX000525,2348.78,01/01/2024,M3,C823,transfer,mobile,US,1,0
TX000526,2079.95,01/01/2024,M4,C931,withdrawal,POS,AU,0,0
TX000527,1374.3,01/01/2024,M5,C693,withdrawal,POS,AU,0,0
TX000528,291.31,01/01/2024,M4,C658,purchase,mobile,US,0,0
TX000529,4324.96,01/01/2024,M1,C938,purchase,mobile,UK,0,0
TX000530,4066.38,01/01/2024,M1,C779,purchase,POS,AU,0,0
TX000531,4998.59,01/01/2024,M1,C010,purchase,POS,CA,1,0
TX000532,4983.22,01/01/2024,M4,C581,withdrawal,web,UK,0,0
TX000533,2781.6,01/01/2024,M2,C255,withdrawal,mobile,US,1,0
TX000534,3847.25,01/01/2024,M5,C395,purchase,mobile,IN,0,0
TX000535,4724.38,01/01/2024,M4,C730,purchase,web,AU,0,1
TX000536,4249.74,01/01/2024,M2,C808,transfer,POS,IN,0,0
TX000537,1244.27,01/01/2024,M2,C408,transfer,POS,CA,1,0
TX000538,2258.22,01/01/2024,M4,C361,purchase,mobile,UK,0,0
TX000539,654.51,01/01/2024,M4,C258,withdrawal,web,IN,0,0
TX000540,4770.71,01/01/2024,M2,C002,purchase,POS,CA,0,0
TX000541,3034.81,01/01/2024,M2,C083,withdrawal,mobile,IN,0,0
TX000542,1150.93,01/01/2024,M2,C155,withdrawal,POS,IN,0,0
TX000543,3361.79,01/01/2024,M4,C662,transfer,POS,CA,0,0
TX000544,3094.46,01/01/2024,M2,C175,purchase,POS,AU,0,0
TX000545,1797.23,01/01/2024,M1,C706,purchase,mobile,IN,0,0
TX000546,576.65,01/01/2024,M4,C937,withdrawal,web,CA,1,0
TX000547,3361.15,01/01/2024,M1,C471,purchase,web,IN,1,0
TX000548,2606.34,01/01/2024,M3,C618,transfer,POS,AU,0,0
TX000549,3863.87,01/01/2024,M4,C423,transfer,web,CA,0,0
TX000550,2605.62,01/01/2024,M3,C133,purchase,POS,IN,0,0
TX000551,4262.39,01/01/2024,M2,C787,purchase,mobile,US,0,0
TX000552,2764.02,01/01/2024,M2,C906,transfer,mobile,AU,0,0
TX000553,2809.08,01/01/2024,M5,C863,purchase,mobile,IN,0,0
TX000554,4384.5,01/01/2024,M2,C379,withdrawal,POS,UK,0,0
TX000555,2023.38,01/01/2024,M3,C666,purchase,web,CA,0,0
TX000556,678.74,01/01/2024,M2,C276,withdrawal,mobile,IN,0,0
TX000557,153.63,01/01/2024,M4,C235,purchase,POS,AU,0,0
TX000558,3778.13,01/01/2024,M2,C751,purchase,web,AU,0,0
TX000559,3105.34,01/01/2024,M5,C881,transfer,web,UK,0,0
TX000560,3523.36,01/01/2024,M2,C012,withdrawal,web,UK,0,0
TX000561,1072.69,01/01/2024,M3,C341,transfer,POS,IN,0,0
TX000562,690.49,01/01/2024,M3,C034,purchase,POS,US,0,0
TX000563,82.58,01/01/2024,M2,C558,transfer,POS,AU,0,0
TX000564,1759.43,01/01/2024,M3,C213,purchase,mobile,US,0,0
TX000565,2953.69,01/01/2024,M3,C411,purchase,POS,US,0,0
TX000566,1967.3,01/01/2024,M5,C404,purchase,mobile,IN,0,0
TX000567,2193,01/01/2024,M4,C493,withdrawal,mobile,CA,0,0
TX000568,4521.75,01/01/2024,M5,C657,withdrawal,mobile,CA,0,0
TX000569,1747.79,01/01/2024,M1,C158,withdrawal,POS,CA,0,0
TX000570,2574.81,01/01/2024,M5,C955,transfer,mobile,UK,0,0
TX000571,3920.43,01/01/2024,M2,C636,purchase,POS,AU,0,0
TX000572,1988.75,01/01/2024,M4,C109,transfer,POS,UK,0,0
TX000573,3114.21,01/01/2024,M2,C548,transfer,mobile,AU,0,0
TX000574,4313.19,01/01/2024,M1,C788,purchase,mobile,AU,0,0
TX000575,4748.11,01/01/2024,M4,C525,transfer,mobile,AU,0,0
TX000576,743.9,01/01/2024,M3,C984,purchase,POS,IN,0,0
TX000577,4633.67,01/01/2024,M5,C346,purchase,POS,CA,0,0
TX000578,2465.66,01/01/2024,M2,C743,purchase,mobile,UK,0,0
TX000579,1298.64,01/01/2024,M1,C827,purchase,mobile,UK,0,0
TX000580,2301.09,01/01/2024,M3,C635,transfer,web,IN,0,0
TX000581,4900.36,01/01/2024,M5,C278,transfer,mobile,AU,0,0
TX000582,2468.16,01/01/2024,M3,C478,transfer,web,CA,0,0
TX000583,1650.47,01/01/2024,M5,C110,withdrawal,web,US,0,0
TX000584,3170.67,01/01/2024,M4,C635,transfer,POS,US,0,0
TX000585,1208.33,01/01/2024,M3,C924,transfer,POS,IN,1,0
TX000586,388.56,01/01/2024,M3,C430,withdrawal,web,CA,0,0
TX000587,653.11,01/01/2024,M3,C541,purchase,web,US,0,0
TX000588,648.95,01/01/2024,M4,C114,purchase,mobile,US,1,0
TX000589,767.99,01/01/2024,M1,C089,purchase,web,UK,0,0
TX000590,702.75,01/01/2024,M5,C211,withdrawal,mobile,CA,0,0
TX000591,3207.96,01/01/2024,M3,C549,transfer,POS,US,1,0
TX000592,917.58,01/01/2024,M4,C594,transfer,mobile,UK,0,0
TX000593,1734.88,01/01/2024,M1,C538,transfer,POS,CA,0,0
TX000594,4484.97,01/01/2024,M5,C728,transfer,web,AU,0,0
TX000595,2375.07,01/01/2024,M4,C359,withdrawal,web,CA,1,0
TX000596,3341.11,01/01/2024,M5,C485,transfer,web,IN,0,0
TX000597,869.88,01/01/2024,M3,C371,purchase,mobile,UK,0,0
TX000598,969.52,01/01/2024,M1,C214,withdrawal,POS,AU,1,0
TX000599,213.93,01/01/2024,M4,C732,withdrawal,POS,UK,0,0
TX000600,852.99,01/01/2024,M1,C014,purchase,POS,UK,0,0
TX000601,1400.17,01/01/2024,M3,C954,purchase,POS,US,0,0
TX000602,893.28,01/01/2024,M1,C258,transfer,POS,CA,0,0
TX000603,452.63,01/01/2024,M1,C777,purchase,mobile,UK,0,0
TX000604,611.97,01/01/2024,M2,C462,withdrawal,POS,UK,0,0
TX000605,2309.29,01/01/2024,M1,C119,withdrawal,web,IN,0,0
TX000606,1039.61,01/01/2024,M5,C975,withdrawal,POS,IN,1,0
TX000607,1827.71,01/01/2024,M4,C912,transfer,web,IN,0,0
TX000608,2522.05,01/01/2024,M2,C127,transfer,mobile,UK,0,0
TX000609,3455.07,01/01/2024,M4,C722,purchase,mobile,AU,1,0
TX000610,206.17,01/01/2024,M4,C522,transfer,web,CA,0,0
TX000611,3999.06,01/01/2024,M3,C687,transfer,POS,UK,0,0
TX000612,3143.22,01/01/2024,M3,C644,withdrawal,mobile,US,0,0
TX000613,417.98,01/01/2024,M2,C324,withdrawal,mobile,AU,0,0
TX000614,4369.16,01/01/2024,M3,C319,purchase,mobile,AU,0,0
TX000615,4605.15,01/01/2024,M3,C505,withdrawal,POS,CA,0,0
TX000616,314.78,01/01/2024,M3,C525,transfer,web,AU,0,0
TX000617,1391.62,01/01/2024,M4,C049,purchase,web,CA,0,0
TX000618,4032.94,01/01/2024,M2,C921,purchase,POS,AU,0,0
TX000619,3743.82,01/01/2024,M4,C583,withdrawal,mobile,CA,0,0
TX000620,930.76,01/01/2024,M5,C068,withdrawal,POS,IN,0,0
TX000621,1054.65,01/01/2024,M4,C390,withdrawal,POS,IN,1,0
TX000622,1858.66,01/01/2024,M5,C382,purchase,web,AU,0,0
TX000623,2427.77,01/01/2024,M1,C015,withdrawal,POS,AU,1,0
TX000624,3095.09,01/01/2024,M1,C438,transfer,POS,CA,0,0
TX000625,1850.88,01/01/2024,M5,C845,purchase,mobile,CA,0,0
TX000626,2318.05,01/01/2024,M5,C868,withdrawal,mobile,UK,0,0
TX000627,3739.88,01/01/2024,M4,C567,transfer,web,IN,0,0
TX000628,193.05,01/01/2024,M5,C616,transfer,mobile,UK,0,0
TX000629,1269.66,01/01/2024,M2,C131,withdrawal,POS,UK,1,0
TX000630,3569.61,01/01/2024,M1,C995,transfer,POS,US,0,0
TX000631,4477.08,01/01/2024,M1,C559,purchase,POS,CA,0,0
TX000632,2563.27,01/01/2024,M5,C247,purchase,web,US,0,0
TX000633,2665.25,01/01/2024,M3,C272,transfer,mobile,US,0,0
TX000634,544.79,01/01/2024,M3,C622,purchase,POS,UK,0,0
TX000635,2242.59,01/01/2024,M5,C931,withdrawal,mobile,US,0,0
TX000636,2667.76,01/01/2024,M2,C837,transfer,mobile,CA,0,0
TX000637,1219.93,01/01/2024,M3,C847,purchase,mobile,UK,0,0
TX000638,1353.52,01/01/2024,M5,C348,withdrawal,mobile,CA,1,0
TX000639,1892.65,01/01/2024,M2,C483,withdrawal,web,AU,0,0
TX000640,110.16,01/01/2024,M2,C549,purchase,web,US,0,0
TX000641,1617.18,01/01/2024,M4,C356,transfer,web,UK,0,0
TX000642,1065.13,01/01/2024,M2,C751,withdrawal,POS,IN,0,0
TX000643,1644.21,01/01/2024,M3,C317,withdrawal,POS,CA,0,0
TX000644,607.61,01/01/2024,M3,C632,withdrawal,POS,US,0,0
TX000645,4453.73,01/01/2024,M5,C047,withdrawal,web,CA,0,0
TX000646,2972.03,01/01/2024,M5,C009,transfer,mobile,CA,0,0
TX000647,3398.72,01/01/2024,M2,C232,purchase,web,AU,0,0
TX000648,3947.96,01/01/2024,M1,C035,purchase,POS,CA,0,0
TX000649,2497.23,01/01/2024,M4,C412,purchase,POS,AU,0,0
TX000650,443.73,01/01/2024,M1,C461,withdrawal,mobile,AU,0,0
TX000651,2690.16,01/01/2024,M2,C003,transfer,web,AU,0,0
TX000652,2938.34,01/01/2024,M2,C043,purchase,mobile,US,0,0
TX000653,3729.74,01/01/2024,M1,C567,transfer,web,CA,1,0
TX000654,2163.98,01/01/2024,M4,C553,purchase,POS,CA,0,0
TX000655,646.63,01/01/2024,M1,C254,withdrawal,mobile,AU,0,0
TX000656,1426.04,01/01/2024,M5,C739,purchase,mobile,CA,0,0
TX000657,1821.78,01/01/2024,M3,C113,withdrawal,web,CA,0,0
TX000658,3233.13,01/01/2024,M5,C748,withdrawal,web,AU,0,0
TX000659,2858.18,01/01/2024,M3,C396,purchase,web,IN,1,0
TX000660,1786.92,01/01/2024,M2,C173,transfer,POS,IN,0,0
TX000661,4932.71,01/01/2024,M4,C254,withdrawal,web,AU,0,0
TX000662,3032.82,01/01/2024,M1,C465,transfer,POS,US,0,0
TX000663,1193.76,01/01/2024,M4,C928,purchase,web,CA,0,0
TX000664,517.89,01/01/2024,M1,C276,withdrawal,web,CA,0,0
TX000665,772.77,01/01/2024,M5,C463,transfer,POS,IN,0,0
TX000666,1237.33,01/01/2024,M5,C846,withdrawal,web,AU,0,0
TX000667,811.8,01/01/2024,M1,C501,purchase,POS,US,0,0
TX000668,940.97,01/01/2024,M4,C440,withdrawal,POS,AU,0,0
TX000669,1432.62,01/01/2024,M1,C068,purchase,web,IN,0,0
TX000670,875.13,01/01/2024,M2,C508,transfer,web,IN,0,0
TX000671,4484.86,01/01/2024,M5,C325,withdrawal,mobile,CA,0,0
TX000672,410.37,01/01/2024,M2,C741,transfer,web,UK,0,0
TX000673,2627.31,01/01/2024,M5,C066,purchase,mobile,US,0,0
TX000674,2057.88,01/01/2024,M5,C303,purchase,web,US,1,0
TX000675,4912.07,01/01/2024,M3,C971,transfer,POS,UK,0,0
TX000676,569.07,01/01/2024,M2,C483,transfer,POS,IN,0,0
TX000677,1995.3,01/01/2024,M2,C928,purchase,mobile,AU,0,0
TX000678,4847.66,01/01/2024,M3,C547,transfer,web,US,0,0
TX000679,4328.88,01/01/2024,M4,C416,purchase,mobile,UK,0,0
TX000680,4087.19,01/01/2024,M2,C158,transfer,web,CA,0,0
TX000681,1296.94,01/01/2024,M1,C148,purchase,web,CA,0,0
TX000682,862.73,01/01/2024,M3,C026,purchase,POS,IN,0,0
TX000683,3346.53,01/01/2024,M2,C986,withdrawal,mobile,US,0,0
TX000684,4647.59,01/01/2024,M4,C583,purchase,POS,AU,0,0
TX000685,2788.25,01/01/2024,M2,C247,purchase,POS,US,0,0
TX000686,2862.35,01/01/2024,M5,C100,withdrawal,POS,CA,0,0
TX000687,1407.1,01/01/2024,M1,C701,withdrawal,mobile,US,0,0
TX000688,3849.77,01/01/2024,M3,C095,transfer,web,CA,0,1
TX000689,943.35,01/01/2024,M5,C383,transfer,web,UK,0,0
TX000690,1625.16,01/01/2024,M4,C281,purchase,mobile,UK,0,0
TX000691,2132.93,01/01/2024,M5,C321,transfer,web,CA,0,0
TX000692,2542.98,01/01/2024,M5,C395,transfer,mobile,AU,0,0
TX000693,1219.62,01/01/2024,M4,C277,purchase,mobile,AU,0,0
TX000694,583.04,01/01/2024,M5,C528,withdrawal,web,US,0,0
TX000695,3056.99,01/01/2024,M3,C262,withdrawal,POS,CA,0,0
TX000696,1450.27,01/01/2024,M2,C618,purchase,mobile,IN,0,0
TX000697,2910.38,01/01/2024,M5,C579,purchase,mobile,AU,0,0
TX000698,780.27,01/01/2024,M3,C639,purchase,mobile,AU,0,0
TX000699,2410.89,01/01/2024,M2,C292,purchase,mobile,UK,0,0
TX000700,2667.62,01/01/2024,M2,C293,purchase,web,AU,0,0
TX000701,268.6,01/01/2024,M5,C607,purchase,web,AU,0,0
TX000702,1689.66,01/01/2024,M3,C394,transfer,mobile,AU,0,0
TX000703,680.73,01/01/2024,M5,C512,transfer,POS,CA,0,0
TX000704,326.24,01/01/2024,M4,C920,transfer,web,CA,0,0
TX000705,4949.9,01/01/2024,M2,C809,withdrawal,POS,UK,0,0
TX000706,1618.55,01/01/2024,M5,C179,purchase,POS,US,0,0
TX000707,4051.27,01/01/2024,M2,C919,purchase,mobile,AU,0,1
TX000708,1280.66,01/01/2024,M3,C692,transfer,web,US,0,0
TX000709,3410.7,01/01/2024,M1,C234,withdrawal,mobile,CA,0,0
TX000710,3803.54,01/01/2024,M5,C951,transfer,mobile,AU,0,1
TX000711,2982.24,01/01/2024,M5,C830,purchase,POS,US,0,0
TX000712,2363.17,01/01/2024,M2,C336,purchase,POS,US,0,0
TX000713,2065.09,01/01/2024,M3,C007,transfer,POS,IN,1,0
TX000714,1750.85,01/01/2024,M4,C442,transfer,mobile,CA,0,0
TX000715,4648.35,01/01/2024,M3,C940,purchase,mobile,UK,0,0
TX000716,4154.79,01/01/2024,M5,C538,transfer,mobile,UK,0,0
TX000717,4825.48,01/01/2024,M4,C819,purchase,mobile,IN,0,0
TX000718,630.24,01/01/2024,M3,C657,transfer,mobile,US,1,0
TX000719,3657.03,01/01/2024,M1,C090,withdrawal,mobile,IN,0,0
TX000720,4692.32,01/01/2024,M2,C853,purchase,mobile,IN,0,0
TX000721,914.35,01/01/2024,M3,C271,withdrawal,mobile,CA,0,0
TX000722,341.82,01/01/2024,M3,C833,transfer,web,AU,0,0
TX000723,3708.19,01/01/2024,M1,C004,withdrawal,web,US,0,0
TX000724,2876.62,01/01/2024,M5,C593,transfer,web,UK,0,0
TX000725,4210.73,01/01/2024,M2,C898,withdrawal,web,UK,0,0
TX000726,707.46,01/01/2024,M3,C218,withdrawal,mobile,IN,0,0
TX000727,3978.38,01/01/2024,M4,C117,withdrawal,mobile,IN,0,0
TX000728,1016.12,01/01/2024,M3,C592,purchase,POS,IN,0,0
TX000729,826.64,01/01/2024,M2,C975,withdrawal,POS,US,0,0
TX000730,829.69,01/01/2024,M3,C581,transfer,web,IN,0,0
TX000731,4074.73,01/01/2024,M1,C114,transfer,POS,IN,0,0
TX000732,3329.33,01/01/2024,M3,C262,purchase,web,AU,0,0
TX000733,2620.1,01/01/2024,M3,C305,purchase,mobile,US,0,0
TX000734,1800.56,01/01/2024,M4,C653,transfer,mobile,CA,0,0
TX000735,4387.23,01/01/2024,M1,C421,withdrawal,POS,CA,0,0
TX000736,1968.3,01/01/2024,M1,C999,transfer,mobile,AU,1,0
TX000737,4084.83,01/01/2024,M3,C206,purchase,mobile,UK,1,0
TX000738,2201.28,01/01/2024,M4,C622,purchase,web,CA,0,0
TX000739,1890.95,01/01/2024,M3,C302,transfer,POS,US,0,0
TX000740,2318.77,01/01/2024,M3,C111,withdrawal,mobile,UK,0,0
TX000741,1513.88,01/01/2024,M2,C416,withdrawal,POS,IN,1,0
TX000742,3740.57,01/01/2024,M2,C554,purchase,mobile,US,0,0
TX000743,2518.57,01/01/2024,M4,C858,transfer,web,UK,0,1
TX000744,1168.74,01/01/2024,M5,C284,transfer,mobile,CA,0,0
TX000745,4498.88,01/01/2024,M2,C639,purchase,POS,IN,0,0
TX000746,1925.62,01/01/2024,M5,C184,transfer,POS,IN,0,0
